id,reference,Lead-3_summary,Lead-3_r1_p,Lead-3_r1_r,Lead-3_r1_f,Lead-3_r2_p,Lead-3_r2_r,Lead-3_r2_f,Lead-3_rL_f,TextRank_summary,TextRank_r1_p,TextRank_r1_r,TextRank_r1_f,TextRank_r2_p,TextRank_r2_r,TextRank_r2_f,TextRank_rL_f,LSA_summary,LSA_r1_p,LSA_r1_r,LSA_r1_f,LSA_r2_p,LSA_r2_r,LSA_r2_f,LSA_rL_f,LexRank_summary,LexRank_r1_p,LexRank_r1_r,LexRank_r1_f,LexRank_r2_p,LexRank_r2_r,LexRank_r2_f,LexRank_rL_f
bb7e0e3cc01711a9953cb439f357a1dc07aac4b9,"The total eclipse lasted 4 minutes and 43 seconds .
People west of the Mississippi River had the best view in the U.S.
Parts of South America, India, China and Russia were able to see the eclipse .","CNN The third blood moon in a four-part series was the shortest eclipse of the bunch, but still a sweet treat for early risers in North America. The moon slipped fully into Earth s shadow at 4:58 a.m. Pacific Time 7:58 a.m. ET Saturday, starting a total lunar eclipse for nearly five minutes -- what NASA says will be the shortest such eclipse of the century.",0.2286,0.4324,0.2991,0.0145,0.0278,0.019,0.1682,"ET Saturday, starting a total lunar eclipse for nearly five minutes -- what NASA says will be the shortest such eclipse of the century. ET , when the moon began moving into Earth s shadow. A lunar eclipse happens when the sun, Earth and moon form a straight line in space, with the Earth smack in the middle.",0.2321,0.3514,0.2796,0.0364,0.0556,0.044,0.1935,"Why red? The first was April 15, 2014, and the second was October 23, 2014. Did you see it?",0.2632,0.1351,0.1786,0.0,0.0,0.0,0.1429,"ET Saturday, starting a total lunar eclipse for nearly five minutes -- what NASA says will be the shortest such eclipse of the century. ET , when the moon began moving into Earth s shadow. Parts of South America, India, China and Russia were able to see at least parts of the event, but it wasn t visible in Greenland, Iceland, Europe, Africa or the Middle East.",0.3692,0.6486,0.4706,0.1875,0.3333,0.24,0.3922
bbaf576956c604ccba1bd5cfce1fd73291aaad58,"Johnny Kemp is ""believed to have drowned at a beach in Montego Bay,"" police say .
He is best known for the 1988 hit ""Just Got Paid""","CNN Bahamian R B singer Johnny Kemp, best known for the 1988 party anthem Just Got Paid, died this week in Jamaica. The singer is believed to have drowned at a beach in Montego Bay on Thursday, the Jamaica Constabulatory Force said in a press release. The statement listed his age as 54, but other reports say he was 55.",0.3833,0.8846,0.5349,0.3051,0.72,0.4286,0.3488,"CNN Bahamian R B singer Johnny Kemp, best known for the 1988 party anthem Just Got Paid, died this week in Jamaica. Passersby saw Kemp s body floating faced down in the water around 9:50 a.m., the statement said. Former NSYNC member Chris Kirkpatrick was one of many entertainers who paid tribute to Kemp on social media.",0.2203,0.5,0.3059,0.1207,0.28,0.1687,0.2353,"CNN Bahamian R B singer Johnny Kemp, best known for the 1988 party anthem Just Got Paid, died this week in Jamaica. Police were summoned and the body removed to the morgue. People we ve lost in 2015 .",0.3421,0.5,0.4063,0.1892,0.28,0.2258,0.3125,"CNN Bahamian R B singer Johnny Kemp, best known for the 1988 party anthem Just Got Paid, died this week in Jamaica. Passersby saw Kemp s body floating faced down in the water around 9:50 a.m., the statement said. Just Got Paid was a No.",0.2553,0.4615,0.3288,0.1522,0.28,0.1972,0.274
bbdc0e58a203b016166f896936d9862ae9fd11be,"The attack at a Garissa university last week killed 147 people, mostly students .
The government is tracking the finances of people suspected of ties to Al-Shabaab .","Nairobi, Kenya CNN Kenya froze dozens of accounts linked to suspected terror supporters after militants massacred 147 people last week at a university in Garissa. The government is tracking the finances of people suspected of ties to Al-Shabaab, the militant group that claimed responsibility for the Thursday attack. So far, the government has frozen 86 accounts, but that number could go up, said Mwenda Njoka, a spokesman for the Interior Ministry.",0.3333,0.8889,0.4848,0.2254,0.6154,0.3299,0.3434,"Nairobi, Kenya CNN Kenya froze dozens of accounts linked to suspected terror supporters after militants massacred 147 people last week at a university in Garissa. Kenyan authorities had prior intelligence that a university in Garissa could be attacked, yet the country s rapid response team was stuck in Nairobi for hours after the massacre awaiting transport, a police source said Monday. The latest attack of Al-Shabaab bases by the Kenya military is part of the ongoing operations that started in 2011, the source said Monday.",0.2209,0.7037,0.3363,0.0471,0.1538,0.0721,0.1593,They were trying to make a better life for themselves. They talked about parents too shocked to speak after identifying their children s bodies. The university had about 800 students.,0.1667,0.1852,0.1754,0.0,0.0,0.0,0.1053,"Nairobi, Kenya CNN Kenya froze dozens of accounts linked to suspected terror supporters after militants massacred 147 people last week at a university in Garissa. So far, the government has frozen 86 accounts, but that number could go up, said Mwenda Njoka, a spokesman for the Interior Ministry. Kenya also launched airstrikes Monday targeting Al-Shabaab s training camps in Somalia, according to a military source, who said they were not retaliation for last week s massacre.",0.2078,0.5926,0.3077,0.0658,0.1923,0.098,0.1538
bbe26fc38175793719dd50c23605f1c96c579b08,"One man's entrepreneurial quest turned into unexpected success .
""100 Days of Rejection"" took Jiang out of his comfort zone .
It's the fear of rejection, more than rejection itself, which holds us back .","CNN What would you do if a complete stranger asked you for 100, or offered you an apple in a parking lot without explanation? These are only two of the 100 challenges Chinese-born, American-based Jia Jiang put himself up to when he decided to blog about 100 Days of Rejection , a project he launched after he quit his comfortable six-figure job to follow his dreams of being an entrepreneur at the age of 30, just weeks before his first child was born. After his tech start-up was declined investment, Jiang decided to confront his fear of rejection head-on.",0.1165,0.3529,0.1752,0.0588,0.1818,0.0889,0.146,"The fear of rejection really holds people back. 1 - The fear of rejection holds us back a lot more than actual rejection. By the end of his project, Jiang said he felt he could ask anything from anyone and not have the pain of rejection.",0.3333,0.4412,0.3797,0.1818,0.2424,0.2078,0.2278,The fear of rejection really holds people back. 5 - Ask why? People are who they are.,0.375,0.1765,0.24,0.2,0.0909,0.125,0.24,"These are only two of the 100 challenges Chinese-born, American-based Jia Jiang put himself up to when he decided to blog about 100 Days of Rejection , a project he launched after he quit his comfortable six-figure job to follow his dreams of being an entrepreneur at the age of 30, just weeks before his first child was born. Sometimes the most far-fetched idea gets a yes. By the end of his project, Jiang said he felt he could ask anything from anyone and not have the pain of rejection.",0.1183,0.3235,0.1732,0.0652,0.1818,0.096,0.1417
bcdb32ae644040a721da880fff9c1d502048cd8b,"Holland America says two passengers died in an apparent murder-suicide .
""The cabin was immediately secured and the authorities were notified,"" cruise line says .
The FBI is investigating the deaths; the ship is in San Juan, Puerto Rico .","CNN Two passengers found dead on a cruise ship in Puerto Rico appear to have died in a murder-suicide, the cruise line said. Holland America Line said two guests were found dead inside their stateroom on the ms Ryndam at 11:30 a.m. Thursday. The cabin was immediately secured, and the authorities were notified, including the FBI, Holland America said.",0.4516,0.7368,0.56,0.2787,0.4595,0.3469,0.36,"CNN Two passengers found dead on a cruise ship in Puerto Rico appear to have died in a murder-suicide, the cruise line said. The cabin was immediately secured, and the authorities were notified, including the FBI, Holland America said. Puerto Rico Port Authority spokesman Efraín Santiago told El Nuevo Dia newspaper that the cleaning staff on the ship had discovered the deceased passengers after knocking on the cabin s door.",0.3889,0.7368,0.5091,0.2535,0.4865,0.3333,0.3818,"CNN Two passengers found dead on a cruise ship in Puerto Rico appear to have died in a murder-suicide, the cruise line said. Holland America Line said two guests were found dead inside their stateroom on the ms Ryndam at 11:30 a.m. Thursday. The ship left Tampa, Florida, on March 29 on a 14-day Southern Caribbean cruise.",0.2951,0.4737,0.3636,0.1333,0.2162,0.1649,0.2424,"CNN Two passengers found dead on a cruise ship in Puerto Rico appear to have died in a murder-suicide, the cruise line said. Holland America Line said two guests were found dead inside their stateroom on the ms Ryndam at 11:30 a.m. Thursday. The cabin was immediately secured, and the authorities were notified, including the FBI, Holland America said.",0.4516,0.7368,0.56,0.2787,0.4595,0.3469,0.36
bd5454e50aa07b4da65175bdac6fbe810e0f0c80,"Lewis Hamilton took victory for the Silver Arrows at the Chinese Grand Prix .
Nico Rosberg claims Hamilton ruined his race by driving slowly .",CNN Buckle up for another Mercedes battle in the Formula One world championship. Lewis Hamilton took victory for the Silver Arrows at the Chinese Grand Prix -- only for his teammate Nico Rosberg to later claim he had ruined his race by driving slowly. The reigning world champion captured his 35th grand prix win with a peerless pole-to-flag win under Shanghai s sunny skies.,0.3385,0.9565,0.5,0.2812,0.8182,0.4186,0.5,"Lewis Hamilton took victory for the Silver Arrows at the Chinese Grand Prix -- only for his teammate Nico Rosberg to later claim he had ruined his race by driving slowly. We just wanted to bring the podium back home, said Vettel, a four-time world champion with Red Bull Racing. Vettel is just 13 points behind Hamilton in the world championship and four points ahead of Rosberg, after the first three races of the year.",0.3067,1.0,0.4694,0.2432,0.8182,0.375,0.449,Rosberg unhappy . Lewis is driving very slowly. I m unhappy about that of course.,0.2857,0.1739,0.2162,0.0,0.0,0.0,0.1622,"Hamilton had lost the Malaysia Grand Prix in a strategic battle with the Ferrari of Sebastian Vettel but it was business as usual in Shanghai. Rosberg unhappy . Then the German insisted his race was hampered when he found himself sandwiched between race leader Hamilton and Vettel, both of whom had stopped for fresh tyres a few laps earlier.",0.1724,0.4348,0.2469,0.0351,0.0909,0.0506,0.1728
be06906f7a7723c2f6d626d2feb0d3c3a7c50294,"Despite pleas for mercy, Indonesia executed eight prisoners on Wednesday .
Included two of the ""Bali Nine,"" convicted drug traffickers from Australia .
Executions will damage relations between countries, but public image will take longer to heal .","Canberra, Australia CNN Before Bali Nine duo, Andrew Chan and Myuran Sukumaran, the last Australian executed for drug offenses abroad was Van Tuong Nguyen by Singapore in 2005. Although Canberra then, as it is now, was strongly opposed to the death penalty, Van s death did not harm Australia s relationship with Singapore, nor the Australian people s view of that country. The executions of Chan and Sukumaran early Wednesday morning will be a different story.",0.1711,0.3714,0.2342,0.0133,0.0294,0.0183,0.1081,"But the Australian public s view of Indonesia, and anger with its government, will take much longer to subside. Under increasing pressure in the polls, the Abbott government began to publicly pursue what it had been doing in private: urging a stay of execution on legal and moral grounds -- even once reminding Jakarta of the over 1 billion worth of aid that Indonesia has received from Australia over the past decade. The Abbott government had warned of unspecified consequences should the executions take place, and on Wednesday morning announced the unprecedented recall of Australia s Ambassador to Indonesia.",0.1531,0.4286,0.2256,0.0515,0.1471,0.0763,0.1504,"The executions of Chan and Sukumaran early Wednesday morning will be a different story. There are unlikely to be any ministerial visits between the two countries for many months, if not the rest of the year. Australia will also need ongoing Indonesia cooperation to stem the flow of illegal boat arrivals to Australian shores and will not want to jeopardize what has already been achieved.",0.2,0.3714,0.26,0.0156,0.0294,0.0204,0.18,"Although Canberra then, as it is now, was strongly opposed to the death penalty, Van s death did not harm Australia s relationship with Singapore, nor the Australian people s view of that country. The executions of Chan and Sukumaran early Wednesday morning will be a different story. While working assiduously behind the scenes to argue for clemency for the Bali Nine duo, Abbott nevertheless appeared to accept the inevitability of the executions, even as he publicly reiterated Australia s opposition to capital punishment.",0.1429,0.3429,0.2017,0.0361,0.0882,0.0513,0.1176
be5d8524bf21d485e203425d764ed60a3bf71b8d,"Attorney General Holder reiterates Justice Department policy on prostitutes .
Soliciting prostitutes is banned, even in places where it's legal, Holder says .
His memo comes weeks after a report involving DEA agents and prostitutes .","CNN No prostitutes. No ifs, ands or buts -- and yes, that includes when and where prostitution is perfectly legal. That was the message Friday from Attorney General Eric Holder to members of the U.S. Justice Department, which includes the FBI, U.S.",0.2791,0.3529,0.3117,0.0714,0.0909,0.08,0.1558,"That was the message Friday from Attorney General Eric Holder to members of the U.S. Justice Department, which includes the FBI, U.S. Holder doesn t mention specific cases of federal agents and prostitution in his memo. That report, by department Inspector General Michael Horowitz, cited light punishments and poor handling of sexual misconduct cases at DEA and other Justice Department agencies.",0.2381,0.4412,0.3093,0.0806,0.1515,0.1053,0.2474,"No ifs, ands or buts -- and yes, that includes when and where prostitution is perfectly legal. Marshals Service, Bureau of Alcohol, Tobacco, Firearms and Explosives and other agencies. That prostitute visit was arranged for by a DEA agent stationed in Colombia, according to Horowitz s office.",0.2391,0.3235,0.275,0.0444,0.0606,0.0513,0.15,"That was the message Friday from Attorney General Eric Holder to members of the U.S. Justice Department, which includes the FBI, U.S. The solicitation of prostitution threatens the core mission of the department, Holder wrote in a memo to all personnel in the department he heads. That report, by department Inspector General Michael Horowitz, cited light punishments and poor handling of sexual misconduct cases at DEA and other Justice Department agencies.",0.2055,0.4412,0.2804,0.0278,0.0606,0.0381,0.2243
be9fabf8e20146973010b3cb8eec631978b20b66,"More than 1.5 million people are displaced, including 800,000 children, UNICEF says .
The kidnappings that inspired #BringBackOurGirls were a year ago this week .
UNICEF is launching a #bringbackourchildhood campaign .","CNN The abduction of more than 200 schoolgirls a year ago this week captured global attention and inspired the hashtag BringBackOurGirls, but the horrors for Nigeria s children are widespread. Around 800,000 children have been forced to flee their homes as a result of the conflict in northeast Nigeria between Boko Haram, military forces and civilian self-defense groups, UNICEF said Monday. The number of children running for their lives within Nigeria, or crossing over the border to Chad, Niger and Cameroon, has more than doubled in just less than a year.",0.172,0.5161,0.2581,0.0761,0.2333,0.1148,0.1613,"Around 800,000 children have been forced to flee their homes as a result of the conflict in northeast Nigeria between Boko Haram, military forces and civilian self-defense groups, UNICEF said Monday. The campaign has leading Snapchat artists sharing images based on drawings from children in Nigeria, Chad, Niger and Cameroon. The April 14, 2014, kidnappings at a girls school in Chibok by the Islamist group Boko Haram is only one of endless tragedies being replicated on an epic scale across Nigeria and the region, said Manuel Fontaine, UNICEF regional director for West and Central Africa.",0.1134,0.3548,0.1719,0.0208,0.0667,0.0317,0.125,"Artwork can also be seen on Facebook, Twitter, Instagram and Tumblr. About 1.2 million are displaced internally, while others have crossed into Cameroon, Chad and Niger. At least 196 teachers and 314 schoolchildren were killed in 2014, and more than 300 schools were damaged or destroyed.",0.1489,0.2258,0.1795,0.0435,0.0667,0.0526,0.1282,"Around 800,000 children have been forced to flee their homes as a result of the conflict in northeast Nigeria between Boko Haram, military forces and civilian self-defense groups, UNICEF said Monday. The number of children running for their lives within Nigeria, or crossing over the border to Chad, Niger and Cameroon, has more than doubled in just less than a year. About 1.2 million are displaced internally, while others have crossed into Cameroon, Chad and Niger.",0.1772,0.4516,0.2545,0.0641,0.1667,0.0926,0.1273
bec6f91e6dd9864cca047a49bb4d970a089d0a19,"Sudan is one of a handful of northern white rhinos left worldwide .
As the only male, the fate of the subspecies rests on his ability to conceive with two females at a conservancy .
Experts are trying various ways, including in vitro fertilization .","Ol Pejeta Conservancy, Kenya CNN At first glance, Sudan looks like any other northern white rhino: stout and agile, with square lips. He grazes under the hot sun, his massive head lowered to the ground, at the Ol Pejeta Conservancy in central Kenya. When he s not wallowing in his enclosure, he waddles around the sprawling savannah, stopping briefly to drink water from a concrete hole.",0.2121,0.3333,0.2593,0.0308,0.0488,0.0377,0.1852,"The northern white rhino cannot mate with a black rhino, but there is a chance it could mate with a southern white rhino, Paul says. While southern white rhinos are not endangered -- Ol Pejeta has 19 -- they are a different subspecies from the northern white rhino genetically. Suni, the other male northern white rhino at the conservancy, died last year.",0.25,0.3571,0.2941,0.0339,0.0488,0.04,0.1765,"He s the last known male northern white rhino left in the entire world. In another incident, another male, Angalifu, died at the San Diego Zoo last year, bringing the subspecies closer to extinction. There are no known northern white rhinos left in the wild.",0.2889,0.3095,0.2989,0.0909,0.0976,0.0941,0.2759,"But Sudan is not just any rhino. Sudan s female companions, Fatu and Najin, live at the conservancy, where experts are scrambling to ensure the subspecies does not go extinct. Experts say the rhino horn is becoming more lucrative than drugs.",0.3171,0.3095,0.3133,0.075,0.0732,0.0741,0.1928
bf10dc849e5fa7325df269c2b28fcefebb5c956c,"Companies including Philip Morris and R.J. Reynolds in suit alleging violation of free speech .
In March, the FDA issued guidance about changes to tobacco product labels .
If significant changes are made to a product's label, like color or a logo, the product requires new approval .","CNN Tobacco companies including Philip Morris and R.J. Reynolds filed suit this week against the Food and Drug Administration alleging that the FDA is violating the companies free speech rights. In March, the FDA issued guidance that if significant changes are made to a product s label, like color or a logo, the product requires new approval from the administration. This holds true even if the product was previously approved.",0.5775,0.8723,0.6949,0.4571,0.6957,0.5517,0.661,"CNN Tobacco companies including Philip Morris and R.J. Reynolds filed suit this week against the Food and Drug Administration alleging that the FDA is violating the companies free speech rights. In March, the FDA issued guidance that if significant changes are made to a product s label, like color or a logo, the product requires new approval from the administration. They violate the First Amendment because they pre-emptively restrict free speech and exceed the scope of the Tobacco Control Act, the companies claim.",0.4824,0.8723,0.6212,0.381,0.6957,0.4923,0.5909,"CNN Tobacco companies including Philip Morris and R.J. Reynolds filed suit this week against the Food and Drug Administration alleging that the FDA is violating the companies free speech rights. In March, the FDA issued guidance that if significant changes are made to a product s label, like color or a logo, the product requires new approval from the administration. CNN s Debra Goldschmidt contributed to this report.",0.5942,0.8723,0.7069,0.4706,0.6957,0.5614,0.6724,"CNN Tobacco companies including Philip Morris and R.J. Reynolds filed suit this week against the Food and Drug Administration alleging that the FDA is violating the companies free speech rights. In March, the FDA issued guidance that if significant changes are made to a product s label, like color or a logo, the product requires new approval from the administration. This holds true even if the product was previously approved.",0.5775,0.8723,0.6949,0.4571,0.6957,0.5517,0.661
bf1f0672a431764d8ef55ed40590bccf112c84fa,"E! plans to air a new Jenner reality show this summer .
It will follow his transition from male to female .","CNN With the announcement that E! will air a new documentary series this summer about Bruce Jenner s transition from male to female, fans are eagerly awaiting bearing witness to the former Olympian s journey. The as yet not titled eight-part, one-hour series is set to premiere July 26.",0.2745,0.7,0.3944,0.14,0.3684,0.2029,0.3099,"will air a new documentary series this summer about Bruce Jenner s transition from male to female, fans are eagerly awaiting bearing witness to the former Olympian s journey. A closer look at Jenner s current relationship with his former wife . Fans of Keeping Up with the Kardashians often got to see the sometimes strained relationship between Bruce and his wife Kris.",0.2258,0.7,0.3415,0.1148,0.3684,0.175,0.2439,"Fans of Keeping Up with the Kardashians often got to see the sometimes strained relationship between Bruce and his wife Kris. He has the biggest heart and all we want for him is to be happy. If he s happy, we re happy.",0.0698,0.15,0.0952,0.0,0.0,0.0,0.0952,CNN With the announcement that E! Fans of Keeping Up with the Kardashians often got to see the sometimes strained relationship between Bruce and his wife Kris. What role he will take in the transgender community .,0.1111,0.2,0.1429,0.0,0.0,0.0,0.1071
bf3c542cb32008b885e20b3798ce1fbd9d5a08c2,"Two survivors were arrested on suspicion of human trafficking, police say .
European officials propose a 10-point plan meant to address the crisis .
A survivor tells authorities that migrants were trapped behind locked doors .","CNN After a weekend shipwreck off the coast of Italy that may have killed hundreds of migrants, the International Organization for Migrants said Monday that there may be three more migrant boats in distress in international waters. Authorities still don t know the fate of many of the passengers, including children, who were on the large ship bound from Libya to Europe that capsized Saturday night in the frigid waters of the Mediterranean Sea. That sinking may be the worst in a series of disasters in which migrants have lost their lives on vessels that are too rickety to survive long voyages.",0.098,0.2941,0.1471,0.0,0.0,0.0,0.0882,"CNN After a weekend shipwreck off the coast of Italy that may have killed hundreds of migrants, the International Organization for Migrants said Monday that there may be three more migrant boats in distress in international waters. The EU high representative for foreign affairs and security policy said the European Union must fight human traffickers, strengthen Europeans duty to save lives at sea and share responsibility when it comes to the resettlement and relocation of refugees. Faced with thousands of desperate people fleeing wars and crises, Europe has closed borders, forcing people in search of protection to risk their lives and die at sea, he said.",0.0849,0.2647,0.1286,0.0095,0.0303,0.0145,0.0857,"Right now, people desperately seeking a better life are drowning in politics. They re seeking a better life, but many are exploited by the ruthless smugglers who organize the voyages. An Italian search and rescue program, Mare Nostrum, was credited with rescuing more than 160,000 migrants in the space of a year.",0.0943,0.1471,0.1149,0.0,0.0,0.0,0.069,"The EU high representative for foreign affairs and security policy said the European Union must fight human traffickers, strengthen Europeans duty to save lives at sea and share responsibility when it comes to the resettlement and relocation of refugees. Smugglers -- human traffickers organizing the voyages -- had locked the doors to the lower levels of the vessel, the survivor told Italian authorities. There is a well-oiled machine with the human traffickers, first by land and then by sea, and they feel the need for these desperate people who just want to get to Europe at all costs, said Rome-based journalist Barbie Nadeau.",0.1068,0.3235,0.1606,0.0098,0.0303,0.0148,0.1022
bf7e72829bc05c0f67220625182e645c98369788,"Nepalese authorities struggle with trying to coordinate a massive influx of international aid .
Relief organizations say lots of aid supplies remain stuck in cargo aircraft on the tarmac .
Damaged roads and infrastructure have hampered distribution efforts and rescue teams trying to access remote areas .","CNN Countries around the world have launched massive aid operations to help victims of the Nepal earthquake, but distribution of aid faces challenges as Nepal is still trying to come to terms with the scale of the disaster. With over 4,400 dead, 8,000 injured and 8 million people across Nepal affected, numerous aid groups and at least 16 nations have rushed to send supplies and workers to the stricken country. But now the Nepalese government and army who are leading the disaster response face another problem: How to effectively coordinate and organize the massive influx of humanitarian aid.",0.19,0.4318,0.2639,0.0404,0.093,0.0563,0.125,"CNN Countries around the world have launched massive aid operations to help victims of the Nepal earthquake, but distribution of aid faces challenges as Nepal is still trying to come to terms with the scale of the disaster. The Nepalese government has not been able to provide relief to all affected areas due to difficulties in transporting goods, a government official told CNN. The operation to get aid to survivors in Nepal is still very ad hoc and it will be a few days before the distribution becomes organized because the government is still constrained by the scale of the disaster, says Chapagain.",0.1942,0.4545,0.2721,0.0196,0.0465,0.0276,0.1088,"With over 4,400 dead, 8,000 injured and 8 million people across Nepal affected, numerous aid groups and at least 16 nations have rushed to send supplies and workers to the stricken country. There are lots of flights arriving from around the world for search and rescue, and that s the challenge we re trying to address by supporting the airport staff directly, said Marcus Werne, a UNDAC team leader. But Chapagain says that airport management is still chaotic, with staff and military not being able to clear runways and offload supplies effectively.",0.1702,0.3636,0.2319,0.0323,0.0698,0.0441,0.1304,"CNN Countries around the world have launched massive aid operations to help victims of the Nepal earthquake, but distribution of aid faces challenges as Nepal is still trying to come to terms with the scale of the disaster. Relief organizations say the tarmac at Tribhuvan International Airport remains jam-packed with a large number of cargo planes. According to a U.N. situation report, main roads in Kathmandu are open, but remote areas are largely inaccessible.",0.3158,0.5455,0.4,0.08,0.1395,0.1017,0.1833
bfba99132f31689ad149b4d8c89b0480f5a7f4d5,"TSA received more than 30,000 claims of missing valuables between 2010-2014 .
Most of the missing valuables were packed in checked luggage .
Miami-Dade police set up hidden cameras as part of sting .","Miami CNN Inside a plane at Miami International Airport, baggage handlers are going on a shopping spree with passengers bags. What they don t know is that they are being recorded on a hidden camera. The Miami-Dade Police Department set up the camera as part of an ongoing police investigation into luggage thefts by the very airport workers who are supposed to get bags safely onto planes.",0.1765,0.3529,0.2353,0.1045,0.2121,0.14,0.1961,"Miami CNN Inside a plane at Miami International Airport, baggage handlers are going on a shopping spree with passengers bags. In Miami, which aggressively goes after luggage thieves, police have arrested 31 baggage handlers and ramp workers since 2012, including six so far this year. Police set up a hidden camera inside the belly of a plane last year and caught baggage handlers rifling through luggage and stealing various items.",0.1429,0.2941,0.1923,0.0435,0.0909,0.0588,0.1538,And these insider thefts just don t happen in Miami. Estis said. Even the TSA has had problem employees.,0.2105,0.1176,0.1509,0.0,0.0,0.0,0.0755,"And these insider thefts just don t happen in Miami. In Miami, which aggressively goes after luggage thieves, police have arrested 31 baggage handlers and ramp workers since 2012, including six so far this year. Even the TSA has had problem employees.",0.1429,0.1765,0.1579,0.0,0.0,0.0,0.0789
bff83ed707bc5db55bb29fa942f77711667f1f1a,"Beginning Friday, some ranks of the Indianapolis police department will wear white shirts .
Police say the change in attire is not related to any specific incident .
The new uniform shirt color is aimed at ensuring accountability .","CNN Some of the men and women of the Indianapolis police force are giving up their blues. Beginning Friday, blue uniform shirts will be traded for white ones for command staff members of the Indianapolis Metropolitan Police Department IMPD . In a statement, the department said the change is being made as part of its constant effort to ensure accountability, professionalism and transparency... at the forefront of our day-to-day activities.",0.3099,0.6111,0.4112,0.1143,0.2286,0.1524,0.2617,"Beginning Friday, blue uniform shirts will be traded for white ones for command staff members of the Indianapolis Metropolitan Police Department IMPD . Although it s not a total uniform makeover, police officials said the white shirts will make command-level staff immediately identifiable to those who don t recognize the rank badges on officers collars, the statement said. Those wearing white uniform shirts can and should be viewed as the final point of contact to the police department.",0.2436,0.5278,0.3333,0.0909,0.2,0.125,0.2456,"In a statement, the department said the change is being made as part of its constant effort to ensure accountability, professionalism and transparency... at the forefront of our day-to-day activities. The new color will be worn by majors, district commanders, deputy chiefs, assistant chiefs and the chief of police. Command staff personnel have the responsibility of publicly leading from the front, while being accessible to the members of the general public they serve, the statement said.",0.2051,0.4444,0.2807,0.0519,0.1143,0.0714,0.1579,"Beginning Friday, blue uniform shirts will be traded for white ones for command staff members of the Indianapolis Metropolitan Police Department IMPD . As police departments around the country see more protests over the use of lethal force, IMPD officials acknowledge that this is a time of increased scrutiny of police operations and tactics, but said the decision to change the uniform for certain ranks within the department is not related to any specific, individual incident occurring elsewhere in the United States. Although it s not a total uniform makeover, police officials said the white shirts will make command-level staff immediately identifiable to those who don t recognize the rank badges on officers collars, the statement said.",0.2222,0.7222,0.3399,0.0948,0.3143,0.1457,0.2614
c0340e53445e1d38aaf9a2681c2ae2e950a98860,"Relatives of Wayne Community College shooting victim say he was gay, local media report .
The suspect had worked for the victim but was let go, college president says .
The suspect, Kenneth Morgan Stancil III, was found sleeping on a Florida beach and arrested .","CNN The killing of an employee at Wayne Community College in Goldsboro, North Carolina, may have been a hate crime, authorities said Tuesday. Investigators are looking into the possibility, said Goldsboro police Sgt. Jeremy Sutton.",0.2,0.1628,0.1795,0.0588,0.0476,0.0526,0.1282,"CNN The killing of an employee at Wayne Community College in Goldsboro, North Carolina, may have been a hate crime, authorities said Tuesday. Investigators are looking into the possibility, said Goldsboro police Sgt. Then, Stancil continued on to Daytona, Florida, but authorities don t know how he traveled, Sutton said.",0.24,0.2791,0.2581,0.0408,0.0476,0.044,0.172,"Investigators are looking into the possibility, said Goldsboro police Sgt. Stancil has tattoos on his face. Slightly more than half the students are part-time.",0.16,0.093,0.1176,0.0,0.0,0.0,0.0882,"CNN The killing of an employee at Wayne Community College in Goldsboro, North Carolina, may have been a hate crime, authorities said Tuesday. Investigators are looking into the possibility, said Goldsboro police Sgt. Wayne Community College, a two-year school, has a student population of 3,837, according 2013 figures from the National Center for Education Statistics.",0.1754,0.2326,0.2,0.0357,0.0476,0.0408,0.14
c057413a05d66aa81666df08e5e68548b169bff3,"The items were originally given to a historian who opposed the camps, CNN affiliate reports .
Auctioneer hoped they would be bought by museum or someone who would donate them for historical appreciation .
Japanese-Americans were furious about items from family members, others being sold .","CNN A New Jersey auction house has removed items from its April 17 event after an uproar from the public. The items are crafts and artifacts made by Japanese-Americans confined to World War II internment camps. A grass-roots campaign of a change.org petition, a Facebook page, and mediation by Star Trek actor George Takei has resulted in Rago Arts and Auction Center agreeing to pull the items from the sale.",0.1781,0.2955,0.2222,0.0417,0.0698,0.0522,0.1197,"The items are crafts and artifacts made by Japanese-Americans confined to World War II internment camps. It is something auction houses, galleries and dealers are faced with regularly, the auction house said. The auction house said 24 lots of an original collection of works of art and crafts were removed.",0.2157,0.25,0.2316,0.04,0.0465,0.043,0.1263,"The items are crafts and artifacts made by Japanese-Americans confined to World War II internment camps. This was a gift and let the gift come full circle, said Judy Hamaguchi with the San Francisco Chapter of the Japanese American Citizens League. It should be returned as a gift.",0.2041,0.2273,0.2151,0.0417,0.0465,0.044,0.172,"A grass-roots campaign of a change.org petition, a Facebook page, and mediation by Star Trek actor George Takei has resulted in Rago Arts and Auction Center agreeing to pull the items from the sale. The auction house said 24 lots of an original collection of works of art and crafts were removed. CNN affiliate KGO reported the items were given to historian Allen Eaton, who opposed internment camps.",0.2857,0.4545,0.3509,0.087,0.1395,0.1071,0.1579
